#ID_REF = 
#VALUE = linear expression value; rma
#ABS_CALL = MAS 5.0 absolute detection
ID_REF	VALUE	ABS_CALL
217284_x_at	44.25	A
217285_at	70.58	A
217286_s_at	912.38	P
217287_s_at	15.61	A
217288_at	17.04	M
217289_s_at	186.69	P
217290_at	17.9	A
217291_at	54.01	A
217292_at	11.29	A
217293_at	39.11	M
217294_s_at	5701.73	P
217295_at	20.83	A
217296_at	19.61	A
217297_s_at	145.9	P
217298_at	17.35	A
217299_s_at	124.88	P
217300_at	22.64	A
217301_x_at	1600.32	P
217302_at	12.62	A
217303_s_at	43.21	A
217304_at	17.25	A
217305_s_at	15.78	A
217306_at	10.95	A
217307_at	36.93	A
217308_at	34.87	A
217309_s_at	173.6	P
217310_s_at	43.45	P
217311_at	24.28	A
217312_s_at	137.41	M
217313_at	151.19	P
217314_at	62.29	A
217315_s_at	32.18	A
217316_at	20.92	A
217317_s_at	346.19	P
217318_x_at	40.5	A
217319_x_at	12.67	A
217320_at	15.89	A
217321_x_at	10.25	A
217322_x_at	108.18	P
217323_at	21.5	A
217324_at	49.93	A
217325_at	33.21	A
217326_x_at	33.41	A
217327_at	17.36	A
217328_at	18.48	A
217329_x_at	624.54	P
217330_at	23.74	A
217331_at	16.96	A
217332_at	22.44	M
217333_at	35.55	A
217334_at	16.65	A
217335_at	17.04	A
217336_at	52.66	P
217337_at	32.11	M
217338_at	21.24	A
217339_x_at	22.06	A
217340_at	19.29	A
217341_at	48.44	A
217342_x_at	36.41	M
217343_at	11.3	A
217344_at	31.02	M
217345_at	12.43	A
217346_at	72.22	P
217347_at	85.51	P
217348_x_at	43.95	A
217349_s_at	32.65	A
217350_at	23	A
217351_at	58.86	A
217352_at	66.31	A
217353_at	26.28	P
217354_s_at	78.97	P
217355_at	15.84	A
217356_s_at	3479.73	P
217357_at	38.23	A
217358_at	46.87	A
217359_s_at	17.04	A
217360_x_at	19.58	A
217361_at	26.58	A
217362_x_at	26.31	A
217363_x_at	191.86	M
217364_x_at	66.8	P
217365_at	44.33	P
217366_at	22.86	A
217367_s_at	95.39	P
217368_at	66.3	P
217369_at	32.63	A
217370_x_at	1693.27	P
217371_s_at	23.89	P
217372_at	12.71	A
217373_x_at	94.67	P
217374_x_at	21.51	A
217375_at	12.41	A
217376_at	29.09	A
217377_x_at	60.56	A
217378_x_at	43.69	A
217379_at	1086.14	P
217380_s_at	14.9	M
217381_s_at	43.47	A
217382_at	26.5	A
217383_at	32.06	P
217384_x_at	17.61	A
217385_at	33.34	A
217386_at	14.06	A
217387_at	12.05	A
217388_s_at	13.02	A
217389_s_at	61.4	A
217390_x_at	64.51	P
217391_x_at	48.33	A
217392_at	12.17	A
217393_x_at	798.59	P
217394_at	11.36	A
217395_at	36.31	A
217396_at	27.47	A
217397_at	26.81	A
217398_x_at	10903.11	P
217399_s_at	59.9	A
217400_at	13.4	P
217401_at	14.76	A
217402_at	11.02	A
217403_s_at	88.11	P
217404_s_at	18.5	A
217405_x_at	23.04	A
217406_at	24.42	A
217407_x_at	163.15	P
217408_at	1111.6	P
217409_at	24.43	A
217410_at	137.47	A
217411_s_at	23.75	A
217412_at	14.31	A
217413_s_at	55.14	A
217414_x_at	45.99	A
217415_at	19.22	A
217416_x_at	39.98	P
217417_at	13.8	A
217418_x_at	16.52	A
217419_x_at	329.58	P
217420_s_at	14.21	A
217421_at	28.56	A
217422_s_at	15.78	A
217423_at	20.31	A
217424_at	15.56	A
217425_at	13.35	A
217426_at	18.59	A
217427_s_at	203.27	P
217428_s_at	10.75	A
217429_at	15.78	A
217430_x_at	237.36	P
217431_x_at	12.68	A
217432_s_at	55.06	P
217433_at	17.94	A
217434_at	18.13	A
217435_x_at	22.26	A
217436_x_at	743.59	P
217437_s_at	269.7	P
217438_at	20.94	A
217439_at	19.55	A
217440_at	10.98	A
217441_at	20.56	P
217442_at	25.52	A
217443_at	11.11	A
217444_at	44.92	A
217445_s_at	216.01	P
217446_x_at	47.79	P
217447_at	30.24	A
217448_s_at	156.47	P
217449_at	20.01	A
217450_at	24.4	A
217451_at	13.68	A
217452_s_at	11.51	M
217453_at	16.71	A
217454_at	16.21	A
217455_s_at	26.48	A
217456_x_at	726.66	P
217457_s_at	308.19	P
217458_at	21.48	A
217459_at	22.21	A
217460_at	10.96	A
217461_x_at	38.48	M
217462_at	26.61	A
217463_s_at	19.48	A
217464_at	29.59	A
217465_at	39.83	P
217466_x_at	3289.27	P
217467_at	19.73	A
217468_at	36.25	A
217469_at	19.21	A
217470_at	13.01	A
217471_at	23.52	A
217472_at	40.23	A
217473_x_at	89.47	A
217474_at	18.3	A
217475_s_at	27.36	P
217476_at	37.35	A
217477_at	15.78	A
217478_s_at	39.34	P
217479_at	12.14	A
217480_x_at	86.39	A
217481_x_at	13.06	A
217482_at	20.48	A
217483_at	21.92	A
217484_at	26.52	A
217485_x_at	252.46	P
217486_s_at	110.73	P
217487_x_at	20.99	A
217488_x_at	20.25	A
217489_s_at	17.94	A
217490_at	50.17	A
217491_x_at	3228.14	P
217492_s_at	488.58	P
217493_x_at	125.87	A
217494_s_at	15.44	A
217495_x_at	35.2	A
217496_s_at	332.5	P
217497_at	13.53	A
217498_at	26.04	A
217499_x_at	161.24	P
217500_at	22.72	A
217501_at	128.78	P
217502_at	49.72	A
217503_at	20.01	A
217504_at	13.91	A
217505_at	11.55	A
217506_at	41.46	P
217507_at	17.04	A
217508_s_at	79.43	P
217509_x_at	181.62	A
217510_at	26.21	A
217511_at	52.47	A
217512_at	14.84	A
217513_at	11.36	A
217514_at	34.04	A
217515_s_at	26.95	A
217516_x_at	184.5	A
217517_x_at	31.06	A
217518_at	69.85	A
217519_at	10.44	A
217520_x_at	31.6	P
217521_at	20.33	A
217522_at	15.62	A
217523_at	33	P
217524_x_at	9.92	A
217525_at	75.61	P
217526_at	418.4	P
217527_s_at	963.25	P
217528_at	13.31	A
217529_at	94.58	P
217530_at	22.66	A
217531_at	16.47	A
217532_x_at	13.3	A
217533_x_at	15.45	A
217534_at	17.48	A
217535_at	17.63	A
217536_x_at	16.51	P
217537_x_at	9.9	A
217538_at	46.72	P
217539_at	46.02	P
217540_at	22.97	P
217541_x_at	24.45	P
217542_at	44.02	P
217543_s_at	533.59	P
217544_at	12.7	M
217545_at	31.47	A
217546_at	22.04	A
217547_x_at	34.77	P
217548_at	69.85	A
217549_at	80.76	A
217550_at	115.78	P
217551_at	21.58	P
217552_x_at	10.61	A
217553_at	19.05	A
217554_at	28.98	A
217555_at	28.76	A
217556_at	25.91	M
217557_s_at	49.39	A
217558_at	12.45	A
217559_at	43.18	A
217560_at	70.95	A
217561_at	17.55	A
217562_at	11.57	A
217563_at	18.65	A
217564_s_at	41.09	P
217565_at	22.04	A
217566_s_at	17.47	A
217567_at	26.4	A
217568_at	10.49	A
217569_x_at	23.04	A
217570_x_at	19.58	P
217571_at	12.84	A
217572_at	37.72	A
217573_at	57.9	A
217574_at	13.99	A
217575_s_at	11.31	A
217576_x_at	63.36	P
217577_at	10.65	A
217578_at	12.65	A
217579_x_at	81.28	P
217580_x_at	51.79	P
217581_at	21.55	A
217582_at	17.72	A
217583_at	12.97	A
217584_at	26.22	A
217585_at	12.82	A
217586_x_at	93.5	P
217587_at	25.58	A
217588_at	57.83	A
217589_at	18.46	A
217590_s_at	16.48	A
217591_at	110.91	P
217592_at	33.67	A
217593_at	50	P
217594_at	12.82	A
217595_at	35.14	P
217596_at	95.75	A
217597_x_at	214.05	P
217598_at	28.02	P
217599_s_at	19.6	P
217600_at	18.62	A
217601_at	96.95	A
217602_at	37.6	P
217603_at	34.74	A
217604_at	51.3	P
217605_at	24.02	A
217606_at	34.47	A
217607_x_at	17.53	P
217608_at	63.44	P
217609_at	40.14	A
217610_at	117.06	P
217611_at	37.21	A
217612_at	101	M
217613_at	11.68	A
217614_at	22.45	A
217615_at	24.02	A
217616_at	14.75	A
217617_at	27.99	A
217618_x_at	33.92	P
217619_x_at	105.81	A
217620_s_at	38.48	P
217621_at	12.5	A
217622_at	109.23	A
217623_at	14.57	A
217624_at	17.52	A
217625_x_at	84.78	P
217626_at	20.96	A
217627_at	27.75	P
217628_at	22.92	A
217629_at	16.71	P
217630_at	19.85	A
217631_at	89.67	P
217632_at	18.86	A
217633_at	19.58	A
217634_at	18.51	A
217635_s_at	201.88	P
217636_at	46.11	A
217637_at	26.43	A
217638_at	31.25	A
217639_at	17.1	A
217640_x_at	169.13	P
217641_at	26.55	A
217642_at	40.09	A
217643_x_at	18.02	A
217644_s_at	51.47	P
217645_at	100.6	P
217646_at	59.2	A
217647_at	43.33	P
217648_at	13.54	A
217649_at	16.7	A
217650_x_at	190.45	P
217651_at	31.31	M
217652_at	20.2	A
217653_x_at	210.73	P
217654_at	12.91	A
217655_at	26.86	A
217656_at	42.08	A
217657_at	24.74	A
217658_at	48.4	A
217659_at	21.39	P
217660_at	61.23	A
217661_x_at	54.02	A
217662_x_at	41.85	P
217663_at	21.41	P
217664_at	29.52	A
217665_at	32.95	P
217666_at	19.77	A
217667_at	27.11	P
217668_at	26.88	A
217669_s_at	27.27	A
217670_at	12.09	A
217671_at	14.2	A
217672_x_at	65.94	P
217673_x_at	1188.55	P
217674_at	14.21	A
217675_at	15.69	A
217676_at	26.65	A
217677_at	100.23	P
217678_at	170.52	P
217679_x_at	311.4	P
217680_x_at	78.7	A
217681_at	24.74	A
217682_at	112.52	P
217683_at	16.31	A
217684_at	36.48	P
217685_at	27.75	A
217686_at	68.19	A
217687_at	22.95	A
217688_at	22.53	A
217689_at	23.5	A
217690_at	53.95	P
217691_x_at	210.56	P
217692_at	19.76	A
217693_x_at	51.52	P
217694_at	10.37	A
217695_x_at	17.64	A
217696_at	153	A
217697_at	12.21	A
217698_at	9.74	A
217699_at	18	A
217700_at	71.05	A
217701_x_at	17.53	A
217702_at	32.76	A
217703_x_at	225.98	P
217704_x_at	30.08	P
217705_at	12.65	A
217706_at	32.95	A
217707_x_at	112.85	P
217708_x_at	18.56	A
217709_at	11.32	A
217710_x_at	88.03	A
217711_at	41.02	A
217712_at	11.78	A
217713_x_at	47.07	P
217714_x_at	177.71	P
217715_x_at	36.9	M
217716_s_at	1098.4	P
217717_s_at	2753.04	P
217718_s_at	5258.39	P
217719_at	4005.26	P
217720_at	5493.56	P
217721_at	82.33	P
217722_s_at	1495.6	P
217723_x_at	93.5	A
217724_at	3263.93	P
217725_x_at	1846.13	P
217726_at	1240.46	P
217727_x_at	2629.55	P
217728_at	4365.01	P
217729_s_at	484.28	P
217730_at	434.41	P
217731_s_at	1169.34	P
217732_s_at	1986.69	P
217733_s_at	10185.99	P
217734_s_at	653.23	P
217735_s_at	95.75	P
217736_s_at	1053.05	P
217737_x_at	1019.69	P
217738_at	142.56	P
217739_s_at	185.93	P
217740_x_at	9244.84	P
217741_s_at	1122.01	P
217742_s_at	973.42	P
217743_s_at	485.83	P
217744_s_at	138.22	P
217745_s_at	1031.75	P
217746_s_at	1363.14	P
217747_s_at	5745.39	P
217748_at	507.69	P
217749_at	440.89	P
217750_s_at	1798.59	P
217751_at	536.96	P
217752_s_at	491.89	P
217753_s_at	4978.92	P
217754_at	528.71	P
217755_at	3166.1	P
217756_x_at	4085.48	P
217757_at	21.78	A
217758_s_at	792.71	P
217759_at	1107.38	P
217760_at	726.07	P
217761_at	1305.5	P
217762_s_at	751.78	P
217763_s_at	951.4	P
217764_s_at	1034.4	P
217765_at	449.51	P
217766_s_at	1291.14	P
217767_at	77.76	A
217768_at	2507.77	P
217769_s_at	3550.05	P
217770_at	843.09	P
217771_at	830.22	P
217772_s_at	1802.72	P
217773_s_at	2089.65	P
217774_s_at	3045.43	P
217775_s_at	478.76	P
217776_at	810.5	P
217777_s_at	881.54	P
217778_at	273.41	P
217779_s_at	1351.21	P
217780_at	1535.42	P
217781_s_at	378.82	P
217782_s_at	807.96	P
217783_s_at	363.43	P
217784_at	501.33	P
217785_s_at	298.42	P
217786_at	1344.89	P
217787_s_at	482.49	P
217788_s_at	1416.36	P
217789_at	742.11	P
217790_s_at	120.74	P
217791_s_at	686.25	P
217792_at	1323.78	P
217793_at	72.54	A
217794_at	1277.97	P
217795_s_at	932.5	P
217796_s_at	854.36	P
217797_at	1369.5	P
217798_at	391.69	P
217799_x_at	382.25	P
217800_s_at	482.16	P
217801_at	3702.02	P
217802_s_at	2278.77	P
217803_at	852.22	P
217804_s_at	488.18	P
217805_at	639.96	P
217806_s_at	446.75	P
217807_s_at	2979.06	P
217808_s_at	374.79	P
217809_at	1208.51	P
217810_x_at	369.6	P
217811_at	1217.11	P
217812_at	902.59	P
217813_s_at	311.69	P
217814_at	561.86	P
217815_at	1559.99	P
217816_s_at	1152.31	P
217817_at	894.11	P
217818_s_at	587.87	P
217819_at	956.97	P
217820_s_at	1304.86	P
217821_s_at	603.26	P
217822_at	841.32	P
217823_s_at	296.69	P
217824_at	88.88	P
217825_s_at	210.26	P
217826_s_at	357.88	P
217827_s_at	896.64	P
217828_at	478.21	P
217829_s_at	309.28	P
217830_s_at	224.43	P
217831_s_at	378.64	P
217832_at	1235.7	P
217833_at	569	P
217834_s_at	704.13	P
217835_x_at	3099.01	P
217836_s_at	806.72	P
217837_s_at	643	P
217838_s_at	118.83	P
217839_at	2082.04	P
217840_at	796.5	P
217841_s_at	2328.7	P
217842_at	286.69	P
217843_s_at	186.68	P
217844_at	322.13	P
217845_x_at	2070.32	P
217846_at	2066.87	P
217847_s_at	103.56	A
217848_s_at	3621.92	P
217849_s_at	120.19	P
217850_at	1121.59	P
217851_s_at	237.72	P
217852_s_at	1221.71	P
217853_at	1451.69	P
217854_s_at	2373.48	P
217855_x_at	691.36	P
217856_at	148.96	P
217857_s_at	285.05	P
217858_s_at	208.87	P
217859_s_at	110.59	P
217860_at	1251.68	P
217861_s_at	453.68	P
217862_at	191.6	P
217863_at	66.45	P
217864_s_at	394.29	P
217865_at	514.5	P
217866_at	453.87	P
217867_x_at	227.17	P
217868_s_at	1785.42	P
217869_at	1090.5	P
217870_s_at	938.64	P
217871_s_at	6839.58	P
217872_at	1053.04	P
217873_at	813.13	P
217874_at	1425.34	P
217875_s_at	160.78	P
217876_at	84.38	P
217877_s_at	300.3	P
217878_s_at	520.83	P
217879_at	398	P
217880_at	373.14	P
217881_s_at	266.79	P
217882_at	1192.29	P
217883_at	2689.23	P
217884_at	445	P
217885_at	857.8	P
217886_at	166.73	P
217887_s_at	208.86	P
217888_s_at	335.68	P
217889_s_at	376.06	P
217890_s_at	786.82	P
217891_at	148.57	P
217892_s_at	2046.79	P
217893_s_at	410.05	P
217894_at	191.79	P
217895_at	672.03	P
217896_s_at	376.26	P
217897_at	47.93	A
217898_at	1017.71	P
217899_at	421	P
217900_at	1190.3	P
217901_at	680.46	P
217902_s_at	177.07	P
217903_at	145.91	P
217904_s_at	99.33	P
217905_at	300.08	P
217906_at	550.32	P
217907_at	1643.67	P
217908_s_at	687.14	P
217909_s_at	566.28	P
217910_x_at	364.38	P
217911_s_at	757.5	P
217912_at	457.46	P
217913_at	838.02	P
217914_at	135.79	P
217915_s_at	937.87	P
217916_s_at	717.8	P
217917_s_at	2438.59	P
217918_at	3049.07	P
217919_s_at	1283.94	P
217920_at	82.3	P
217921_at	46.69	P
217922_at	338.42	P
217923_at	805.32	P
217924_at	164.31	P
217925_s_at	271.88	P
217926_at	1666.29	P
217927_at	2368.87	P
217928_s_at	381.94	P
217929_s_at	169.84	A
217930_s_at	194	P
217931_at	260.52	P
217932_at	1468.65	P
217933_s_at	698.46	P
217934_x_at	995.25	P
217935_s_at	648.16	P
217936_at	111.36	P
217937_s_at	220.21	A
217938_s_at	1357.05	P
217939_s_at	283.21	P
217940_s_at	645.27	P
217941_s_at	845.91	P
217942_at	772.26	P
217943_s_at	450.51	P
217944_at	240.18	P
217945_at	885.74	P
217946_s_at	1644.92	P
217947_at	1553.87	P
217948_at	401.78	P
217949_s_at	1768.14	P
217950_at	820.9	P
217951_s_at	48.4	P
217952_x_at	213.48	P
217953_at	11.61	A
217954_s_at	331.77	P
217955_at	197.18	P
217956_s_at	694.04	P
217957_at	1948.39	P
217958_at	1148.78	P
217959_s_at	1381.54	P
217960_s_at	809.35	P
217961_at	305.59	P
217962_at	3921.45	P
217963_s_at	4162.53	P
217964_at	512.54	P
217965_s_at	618.11	P
217966_s_at	100.92	P
217967_s_at	162.67	P
217968_at	284.55	P
217969_at	665.9	P
217970_s_at	321.6	P
217971_at	438.05	P
217972_at	654.67	P
217973_at	1650.01	P
217974_at	88.13	P
217975_at	1500.09	P
217976_s_at	331	P
217977_at	545.71	P
217978_s_at	1073.26	P
217979_at	124.39	P
217980_s_at	835.92	P
217981_s_at	243.17	P
217982_s_at	3960.32	P
217983_s_at	171.41	P
217984_at	169.78	P
217985_s_at	345.47	P
217986_s_at	399.87	P
217987_at	684.75	P
217988_at	680.26	P
217989_at	279.14	P
217990_at	472.41	P
217991_x_at	62.78	M
217992_s_at	475.59	P
217993_s_at	1624.26	P
217994_x_at	456.32	P
217995_at	880.9	P
217996_at	259.32	P
217997_at	126.91	P
217998_at	64.51	P
217999_s_at	70.73	P
218000_s_at	126.35	P
218001_at	718.96	P
218002_s_at	29.38	A
218003_s_at	1413.16	P
218004_at	263.41	P
218005_at	479.14	P
218006_s_at	219.67	P
218007_s_at	2343.96	P
218008_at	699.45	P
218009_s_at	2195.1	P
218010_x_at	187.68	P
218011_at	1656.44	P
218012_at	278.39	P
218013_x_at	379.77	P
218014_at	1691.87	P
218015_s_at	22.26	A
218016_s_at	503	P
218017_s_at	227.58	P
218018_at	488.45	P
218019_s_at	415.23	P
218020_s_at	303.23	P
218021_at	231.38	P
218022_at	203.53	P
218023_s_at	503.14	P
218024_at	181.72	P
218025_s_at	985.37	P
218026_at	1255.62	P
218027_at	815.45	P
218028_at	507.88	P
218029_at	359.46	P
218030_at	159.53	A
218031_s_at	46.25	P
218032_at	271.66	P
218033_s_at	69.04	P
218034_at	950.61	P
218035_s_at	42.3	P
218036_x_at	533.33	P
218037_at	327.69	P
218038_at	282.5	P
218039_at	2070.44	P
218040_at	205.5	P
218041_x_at	3298.73	P
218042_at	1035.5	P
218043_s_at	50.53	P
218044_x_at	34.91	A
218045_x_at	227.14	P
218046_s_at	891.4	P
218047_at	808.45	P
218048_at	504.32	P
218049_s_at	1051.1	P
218050_at	302.28	P
218051_s_at	765.78	P
218052_s_at	422.06	P
218053_at	1526.32	P
218054_s_at	20.69	A
218055_s_at	278.84	P
218056_at	681.02	P
218057_x_at	1760.44	P
218058_at	439.38	P
218059_at	1374.95	P
218060_s_at	256.61	P
218061_at	1566.51	P
218062_x_at	358.14	P
218063_s_at	56.98	A
218064_s_at	208.36	P
218065_s_at	474.12	P
218066_at	289.98	P
218067_s_at	1681.95	P
218068_s_at	211.16	P
218069_at	2024	P
218070_s_at	292.94	P
218071_s_at	271.92	P
218072_at	459.87	P
218073_s_at	359.99	P
218074_at	2559.23	P
218075_at	296.01	P
218076_s_at	1322.82	P
218077_s_at	194.91	P
218078_s_at	305.57	P
218079_s_at	574.35	P
218080_x_at	710.35	P
218081_at	210.59	P
218082_s_at	901.97	P
218083_at	385.6	P
218084_x_at	797.3	P
218085_at	432.45	P
218086_at	257.15	P
218087_s_at	10.83	A
218088_s_at	534.83	P
218089_at	506.72	P
218090_s_at	212.45	P
218091_at	398.78	P
218092_s_at	387.66	P
218093_s_at	185.99	P
218094_s_at	464.85	P
218095_s_at	776.04	P
218096_at	679.32	P
218097_s_at	763.73	P
218098_at	442.96	P
218099_at	318.99	P
218100_s_at	304.63	P
218101_s_at	2681.18	P
218102_at	688.18	P
218103_at	665.79	P
218104_at	557.62	P
218105_s_at	544.7	P
218106_s_at	459.73	P
218107_at	1119.98	P
218108_at	599.62	P
218109_s_at	493.63	P
218110_at	41.95	P
218111_s_at	201.99	P
218112_at	438.05	P
218113_at	309.62	P
218114_at	155.96	A
218115_at	866.23	P
218116_at	230.28	P
218117_at	2175.72	P
218118_s_at	952.73	P
218119_at	1103.18	P
218120_s_at	719.99	P
218121_at	184.5	P
218122_s_at	262.59	P
218123_at	760.05	P
218124_at	181.73	P
218125_s_at	175.14	P
218126_at	354.49	P
218127_at	530.82	P
218128_at	233.59	P
218129_s_at	294.95	P
218130_at	330.14	P
218131_s_at	455.95	P
218132_s_at	1024.5	P
218133_s_at	524.17	P
218134_s_at	649.25	P
218135_at	799.53	P
218136_s_at	97.89	P
218137_s_at	352.65	P
218138_at	364.06	P
218139_s_at	272.43	P
218140_x_at	814.8	P
218141_at	187.86	P
218142_s_at	350.28	P
218143_s_at	490.33	P
218144_s_at	170.05	P
218145_at	184.85	P
218146_at	901.67	P
218147_s_at	461.32	P
218148_at	188.43	P
218149_s_at	296.55	P
218150_at	366.67	P
218151_x_at	572.36	P
218152_at	185.16	P
218153_at	628.14	P
218154_at	464.69	P
218155_x_at	286.59	P
218156_s_at	572.85	P
218157_x_at	304.12	P
218158_s_at	68.63	P
218159_at	403.13	P
218160_at	1557.73	P
218161_s_at	141.96	A
218162_at	15.06	A
218163_at	1267.93	P
218164_at	312.87	P
218165_at	523.82	P
218166_s_at	59.35	P
218167_at	1228.49	P
218168_s_at	143.89	P
218169_at	247.45	P
218170_at	247.39	P
218171_at	574.41	P
218172_s_at	501.05	P
218173_s_at	38.54	P
218174_s_at	47.49	P
218175_at	361.29	P
218176_at	137.06	P
218177_at	92.91	P
218178_s_at	589.77	P
218179_s_at	159.84	P
218180_s_at	372.14	P
218181_s_at	438.73	P
218182_s_at	151.75	P
218183_at	63.51	P
218184_at	156.29	P
218185_s_at	555.78	P
218186_at	23.04	A
218187_s_at	665.42	P
218188_s_at	1601.03	P
218189_s_at	1490.21	P
218190_s_at	3765.72	P
218191_s_at	148.26	P
218192_at	462.53	P
218193_s_at	452.38	P
218194_at	2154.21	P
218195_at	316.6	P
218196_at	230.44	P
218197_s_at	91.34	P
218198_at	446.41	P
218199_s_at	241.35	P
218200_s_at	2855.91	P
218201_at	1090.31	P
218202_x_at	63.5	P
218203_at	830.5	P
218204_s_at	82.06	P
218205_s_at	1360.15	P
218206_x_at	905.84	P
218207_s_at	52.98	P
218208_at	332.94	P
218209_s_at	103.21	P
218210_at	1047.23	P
218211_s_at	73.45	P
218212_s_at	237.48	P
218213_s_at	2906.54	P
218214_at	794.28	P
218215_s_at	245.06	P
218216_x_at	1061.9	P
218217_at	273.78	P
218218_at	154.44	P
218219_s_at	482.18	P
218220_at	329.44	P
218221_at	100.1	P
218222_x_at	114.9	A
218223_s_at	176.16	P
218224_at	611.77	P
218225_at	257.1	P
218226_s_at	3184.88	P
218227_at	387.86	P
218228_s_at	286.91	P
218229_s_at	446.78	P
218230_at	339.37	P
218231_at	787.24	P
218232_at	30.24	A
218233_s_at	2929.08	P
218234_at	207.48	P
218235_s_at	718.04	P
218236_s_at	398.84	P
218237_s_at	1066.96	P
218238_at	1133.19	P
218239_s_at	1013.96	P
218240_at	363.57	P
218241_at	381.89	P
218242_s_at	280.99	P
218243_at	462.06	P
218244_at	533.59	P
218245_at	192.99	P
218246_at	218.37	P
218247_s_at	195.51	P
218248_at	964.55	P
218249_at	753.87	P
218250_s_at	1806.99	P
218251_at	65.69	P
218252_at	1121.59	P
218253_s_at	615.5	P
218254_s_at	499.18	P
218255_s_at	127.52	P
218256_s_at	533.33	P
218257_s_at	217.84	P
218258_at	1058.95	P
218259_at	453.84	P
218260_at	746.47	P
218261_at	93.27	A
218262_at	167.58	P
218263_s_at	780.19	P
218264_at	235.03	P
218265_at	99.06	P
218266_s_at	209.87	P
218267_at	102.08	P
218268_at	216	P
218269_at	607.62	P
218270_at	475.4	P
218271_s_at	804.17	P
218272_at	175.65	A
218273_s_at	80.64	P
218274_s_at	146.3	P
218275_at	194.41	P
218276_s_at	290.05	P
218277_s_at	783.64	P
218278_at	338.96	P
218279_s_at	28.4	A
218280_x_at	329.96	P
218281_at	523.27	P
218282_at	262.59	P
218283_at	852	P
218284_at	680.13	P
218285_s_at	317.89	P
218286_s_at	392.42	P
218287_s_at	338.41	P
218288_s_at	514.91	P
218289_s_at	277.23	P
218290_at	401.07	P
218291_at	567.81	P
218292_s_at	240.23	P
218293_x_at	47.03	A
218294_s_at	257.19	P
218295_s_at	346.58	P
218296_x_at	239.31	P
218297_at	168.53	P
218298_s_at	126.63	P
218299_at	324.83	A
218300_at	562.66	P
218301_at	108.97	P
218302_at	633.84	P
218303_x_at	452.69	P
218304_s_at	266.46	P
218305_at	309.14	P
218306_s_at	107.48	P
218307_at	214.49	P
218308_at	374.69	P
218309_at	222.93	P
218310_at	410.47	P
218311_at	205.5	P
218312_s_at	201.38	P
218313_s_at	344.77	P
218314_s_at	180.65	P
218315_s_at	466.24	P
218316_at	352.77	P
218317_x_at	941.5	P
218318_s_at	76.74	P
218319_at	123.65	P
218320_s_at	1452.18	P
218321_x_at	452.05	P
218322_s_at	22.75	A
218323_at	231.33	P
218324_s_at	244.85	P
218325_s_at	458.5	P
218326_s_at	71.73	P
218327_s_at	424.93	P
218328_at	287.41	P
218329_at	292.49	P
218330_s_at	303.32	P
218331_s_at	525.34	P
218332_at	1243.21	P
218333_at	905.74	P
218334_at	886.77	P
218335_x_at	172	M
218336_at	1491.41	P
218337_at	291.23	P
218338_at	126.03	P
218339_at	1183.78	P
218340_s_at	298.05	P
218341_at	296.32	P
218342_s_at	70.29	A
218343_s_at	429.77	P
218344_s_at	111.27	P
218345_at	38.82	A
218346_s_at	88.97	P
218347_at	387.84	P
218348_s_at	354.93	P
218349_s_at	829.46	P
218350_s_at	1348.74	P
218351_at	482.5	P
218352_at	91.77	P
218353_at	13.04	A
218354_at	1314.63	P
218355_at	652.23	P
218356_at	486.89	P
218357_s_at	2567.36	P
218358_at	1132.03	P
218359_at	155.02	P
218360_at	477.12	P
218361_at	181.41	P
218362_s_at	97.83	P
218363_at	129.61	P
218364_at	221.07	P
218365_s_at	381.22	P
218366_x_at	1024.92	P
218367_x_at	274.94	P
218368_s_at	2637.59	P
218369_s_at	17.04	A
218370_s_at	284.42	P
218371_s_at	180.27	P
218372_at	159.32	P
218373_at	182.55	P
218374_s_at	228.32	P
218375_at	333.32	P
218376_s_at	153.69	P
218377_s_at	233.99	P
218378_s_at	285.08	P
218379_at	636.25	P
218380_at	993.85	P
218381_s_at	1072.8	P
218382_s_at	278.8	P
218383_at	344.42	P
218384_at	1390.83	P
218385_at	359.41	P
218386_x_at	531.04	P
218387_s_at	618.52	P
218388_at	461.35	P
218389_s_at	382.17	P
218390_s_at	20.91	M
218391_at	1115.5	P
218392_x_at	332.6	P
218393_s_at	256.34	P
218394_at	157.23	P
218395_at	211.5	P
218396_at	135.88	P
218397_at	438.81	P
218398_at	243.22	P
218399_s_at	701.05	P
218400_at	134.99	P
218401_s_at	347.36	P
218402_s_at	114.07	P
218403_at	844.06	P
218404_at	72.22	P
218405_at	424.22	P
218406_x_at	44.66	A
218407_x_at	637.43	P
218408_at	643.65	P
218409_s_at	337.62	P
218410_s_at	74.95	M
218411_s_at	49.5	P
218412_s_at	328.83	P
218413_s_at	43.91	A
218414_s_at	251.3	P
218415_at	147.87	P
218416_s_at	59.81	A
218417_s_at	54.73	A
218418_s_at	536.14	P
218419_s_at	177.32	P
218420_s_at	89.61	P
218421_at	399.17	P
218422_s_at	694.74	P
218423_x_at	218.49	P
218424_s_at	88.63	P
218425_at	103.45	P
218426_s_at	196.99	P
218427_at	317.36	P
218428_s_at	260.72	P
218429_s_at	306.9	P
218430_s_at	61.47	P
218431_at	195.39	P
218432_at	144.59	P
218433_at	170.14	P
218434_s_at	316.5	P
218435_at	1137.31	P
218436_at	246.49	P
218437_s_at	252.53	P
218438_s_at	567.9	P
218439_s_at	512.33	P
218440_at	225.02	P
