#ID_REF = 
#VALUE = linear expression value; rma
#ABS_CALL = MAS 5.0 absolute detection
ID_REF	VALUE	ABS_CALL
217962_at	3533.13	P
217963_s_at	3933.96	P
217964_at	503.95	P
217965_s_at	563.59	P
217966_s_at	101.41	P
217967_s_at	266.41	P
217968_at	220.65	P
217969_at	711.27	P
217970_s_at	441.33	P
217971_at	475.71	P
217972_at	746.38	P
217973_at	1287.85	P
217974_at	83.21	P
217975_at	1775.54	P
217976_s_at	381.38	P
217977_at	482.79	P
217978_s_at	1190.74	P
217979_at	138.86	P
217980_s_at	722.02	P
217981_s_at	228.71	P
217982_s_at	4109.07	P
217983_s_at	184	P
217984_at	167.35	P
217985_s_at	456.77	P
217986_s_at	395.49	P
217987_at	627.69	P
217988_at	535.96	P
217989_at	279.14	P
217990_at	471.92	P
217991_x_at	115.79	P
217992_s_at	596.14	P
217993_s_at	1687.4	P
217994_x_at	390.63	P
217995_at	659.7	P
217996_at	299.69	P
217997_at	124.36	P
217998_at	75.61	P
217999_s_at	89.67	P
218000_s_at	127.1	P
218001_at	652.41	P
218002_s_at	23.55	A
218003_s_at	1488.76	P
218004_at	232.66	P
218005_at	534.05	P
218006_s_at	286.55	P
218007_s_at	2311.22	P
218008_at	691.81	P
218009_s_at	2201.09	P
218010_x_at	288.84	P
218011_at	1444.79	P
218012_at	277.09	P
218013_x_at	417.14	P
218014_at	1455.82	P
218015_s_at	21.6	A
218016_s_at	476.08	P
218017_s_at	273.6	P
218018_at	408.81	P
218019_s_at	370.32	P
218020_s_at	316.23	P
218021_at	210.13	P
218022_at	171.14	P
218023_s_at	515.41	P
218024_at	185.59	P
218025_s_at	917.26	P
218026_at	1053.7	P
218027_at	795.5	P
218028_at	427.23	P
218029_at	347.41	P
218030_at	151.87	P
218031_s_at	64.11	P
218032_at	302.32	P
218033_s_at	81.37	P
218034_at	654.42	P
218035_s_at	37.24	P
218036_x_at	525.56	P
218037_at	330.17	P
218038_at	261.04	P
218039_at	2254.82	P
218040_at	242.51	P
218041_x_at	3516.38	P
218042_at	1035.5	P
218043_s_at	70.06	P
218044_x_at	34.62	A
218045_x_at	348.46	P
218046_s_at	737.65	P
218047_at	922.87	P
218048_at	425.54	P
218049_s_at	969.41	P
218050_at	371.69	P
218051_s_at	762.87	P
218052_s_at	441.07	P
218053_at	1662.46	P
218054_s_at	18	A
218055_s_at	267.35	P
218056_at	623.09	P
218057_x_at	1662.84	P
218058_at	424.5	P
218059_at	1301.98	P
218060_s_at	199.16	P
218061_at	1666.94	P
218062_x_at	426.76	P
218063_s_at	71.78	A
218064_s_at	257.57	P
218065_s_at	451.83	P
218066_at	286.96	P
218067_s_at	1608.78	P
218068_s_at	207.08	P
218069_at	1612.17	P
218070_s_at	233.81	P
218071_s_at	318.26	P
218072_at	433.05	P
218073_s_at	413.23	P
218074_at	2154.09	P
218075_at	325.23	P
218076_s_at	1179.25	P
218077_s_at	159.92	P
218078_s_at	286.56	P
218079_s_at	385.55	P
218080_x_at	683.5	P
218081_at	226.6	P
218082_s_at	1070.55	P
218083_at	373.69	P
218084_x_at	828.81	P
218085_at	546.7	P
218086_at	257.15	P
218087_s_at	10.95	A
218088_s_at	447.59	P
218089_at	440.32	P
218090_s_at	259.09	P
218091_at	439.31	P
218092_s_at	444.8	P
218093_s_at	230.52	P
218094_s_at	490.59	P
218095_s_at	796.14	P
218096_at	654.24	P
218097_s_at	636.53	P
218098_at	550.75	P
218099_at	352.96	P
218100_s_at	322.07	P
218101_s_at	2475.43	P
218102_at	613.67	P
218103_at	571.31	P
218104_at	491.06	P
218105_s_at	484.96	P
218106_s_at	454.71	P
218107_at	1024.67	P
218108_at	589.45	P
218109_s_at	521.33	P
218110_at	70.01	P
218111_s_at	224.87	P
218112_at	402.87	P
218113_at	335.36	P
218114_at	138.98	P
218115_at	938.31	P
218116_at	263.41	P
218117_at	1857.68	P
218118_s_at	911.07	P
218119_at	1112.8	P
218120_s_at	650.8	P
218121_at	153.51	P
218122_s_at	286.29	P
218123_at	721.32	P
218124_at	206.02	P
218125_s_at	175.14	P
218126_at	317.59	P
218127_at	578.78	P
218128_at	266.38	P
218129_s_at	403.57	P
218130_at	364.69	P
218131_s_at	677.28	P
218132_s_at	1037.26	P
218133_s_at	463.23	P
218134_s_at	585.16	P
218135_at	890.68	P
218136_s_at	119.48	P
218137_s_at	388.35	P
218138_at	290.76	P
218139_s_at	335.53	P
218140_x_at	730.42	P
218141_at	207.43	P
218142_s_at	290.73	P
218143_s_at	522.29	P
218144_s_at	169.24	P
218145_at	156.51	P
218146_at	827.85	P
218147_s_at	458.58	P
218148_at	267.42	P
218149_s_at	256.75	P
218150_at	495.81	P
218151_x_at	577.19	P
218152_at	266.41	P
218153_at	514.23	P
218154_at	425.87	P
218155_x_at	238.07	P
218156_s_at	655.53	P
218157_x_at	350.51	P
218158_s_at	73.59	P
218159_at	334.85	P
218160_at	1453.33	P
218161_s_at	140.23	P
218162_at	14.18	A
218163_at	1108.35	P
218164_at	316.08	P
218165_at	554.1	P
218166_s_at	62.58	P
218167_at	1171.69	P
218168_s_at	159.7	P
218169_at	378.51	P
218170_at	374.68	P
218171_at	642.92	P
218172_s_at	514.65	P
218173_s_at	39.84	P
218174_s_at	39.58	P
218175_at	382.96	P
218176_at	146.05	P
218177_at	84.77	P
218178_s_at	512.34	P
218179_s_at	184.05	P
218180_s_at	388.37	P
218181_s_at	537.29	P
218182_s_at	176.74	P
218183_at	65.98	P
218184_at	141.51	P
218185_s_at	634.15	P
218186_at	21.41	A
218187_s_at	532.49	P
218188_s_at	1195.5	P
218189_s_at	1468.24	P
218190_s_at	3137.92	P
218191_s_at	153.42	P
218192_at	369.44	P
218193_s_at	437.14	P
218194_at	1967.46	P
218195_at	400.51	P
218196_at	258.99	P
218197_s_at	118.46	P
218198_at	386.11	P
218199_s_at	240.87	P
218200_s_at	2285.8	P
218201_at	855.21	P
218202_x_at	61.11	P
218203_at	779.23	P
218204_s_at	115.19	P
218205_s_at	1407.51	P
218206_x_at	685.3	P
218207_s_at	124.06	P
218208_at	319.32	P
218209_s_at	158.35	P
218210_at	960.85	P
218211_s_at	67.06	P
218212_s_at	330.96	P
218213_s_at	2555.69	P
218214_at	629.32	P
218215_s_at	228.05	P
218216_x_at	926.72	P
218217_at	276.14	P
218218_at	207.23	P
218219_s_at	433.03	P
218220_at	353.8	P
218221_at	99.55	P
218222_x_at	150.96	M
218223_s_at	175.14	P
218224_at	737.75	P
218225_at	242.9	P
218226_s_at	2998.67	P
218227_at	303.16	P
218228_s_at	520.6	P
218229_s_at	503.59	P
218230_at	363.72	P
218231_at	685.12	P
218232_at	24.24	A
218233_s_at	2485.24	P
218234_at	153.51	P
218235_s_at	764.5	P
218236_s_at	467.52	P
218237_s_at	947.93	P
218238_at	1026.23	P
218239_s_at	1146.57	P
218240_at	282.23	P
218241_at	291.79	P
218242_s_at	330.72	P
218243_at	378.44	P
218244_at	526.23	P
218245_at	215.06	P
218246_at	197.81	P
218247_s_at	288.14	P
218248_at	782.69	P
218249_at	661.74	P
218250_s_at	1817.77	P
218251_at	80.96	P
218252_at	1252.39	P
218253_s_at	596.45	P
218254_s_at	577.41	P
218255_s_at	135.79	P
218256_s_at	750.03	P
218257_s_at	200.49	P
218258_at	943.98	P
218259_at	430.05	P
218260_at	784.15	P
218261_at	59.79	A
218262_at	159.32	P
218263_s_at	649.08	P
218264_at	208.01	P
218265_at	95.19	P
218266_s_at	274.82	P
218267_at	83.31	P
218268_at	231.01	P
218269_at	595.23	P
218270_at	459.29	P
218271_s_at	577.59	P
218272_at	148.96	A
218273_s_at	104.2	P
218274_s_at	144.44	P
218275_at	213.1	P
218276_s_at	153.83	P
218277_s_at	859.26	P
218278_at	318.5	P
218279_s_at	26.75	A
218280_x_at	279.46	P
218281_at	472.95	P
218282_at	235.96	P
218283_at	755.49	P
218284_at	618.51	P
218285_s_at	318.63	P
218286_s_at	378.11	P
218287_s_at	338.41	P
218288_s_at	550.45	P
218289_s_at	293.94	P
218290_at	365.76	P
218291_at	469.19	P
218292_s_at	227.96	P
218293_x_at	39.79	M
218294_s_at	330.35	P
218295_s_at	435.51	P
218296_x_at	216.54	P
218297_at	190.16	P
218298_s_at	101.76	P
218299_at	366.89	M
218300_at	580.84	P
218301_at	100.32	P
218302_at	578.97	P
218303_x_at	507.33	P
218304_s_at	300.27	P
218305_at	329.34	P
218306_s_at	116.83	P
218307_at	203.35	P
218308_at	435.78	P
218309_at	183.67	P
218310_at	406.35	P
218311_at	266.19	P
218312_s_at	242.68	P
218313_s_at	388.22	P
218314_s_at	156.08	P
218315_s_at	438.91	P
218316_at	331.14	P
218317_x_at	817.32	P
218318_s_at	74.04	P
218319_at	147.77	P
218320_s_at	1228.72	P
218321_x_at	386.46	P
218322_s_at	23.81	A
218323_at	231.33	P
218324_s_at	201.23	P
218325_s_at	424.5	P
218326_s_at	83.28	P
218327_s_at	403.55	P
218328_at	285.57	P
218329_at	261.5	P
218330_s_at	308.59	P
218331_s_at	520.23	P
218332_at	1241.62	P
218333_at	797.78	P
218334_at	1009.21	P
218335_x_at	181	M
218336_at	1193.05	P
218337_at	266.29	P
218338_at	129.61	P
218339_at	1009.67	P
218340_s_at	378.95	P
218341_at	304.54	P
218342_s_at	64.05	A
218343_s_at	415.51	P
218344_s_at	117.74	P
218345_at	38.1	A
218346_s_at	95.87	P
218347_at	364	P
218348_s_at	385.24	P
218349_s_at	871.49	P
218350_s_at	1325.09	P
218351_at	618.16	P
218352_at	137.59	P
218353_at	14.77	A
218354_at	1061.09	P
218355_at	561.6	P
218356_at	526.24	P
218357_s_at	2176.97	P
218358_at	980.96	P
218359_at	270.68	P
218360_at	539.53	P
218361_at	220.81	P
218362_s_at	88.38	P
218363_at	129.61	P
218364_at	211.58	P
218365_s_at	363.5	P
218366_x_at	800.04	P
218367_x_at	301.36	P
218368_s_at	2581	P
218369_s_at	16.37	A
218370_s_at	280.69	P
218371_s_at	183.85	P
218372_at	123.63	P
218373_at	214.24	P
218374_s_at	270.04	P
218375_at	332.42	P
218376_s_at	151.8	P
218377_s_at	224.87	P
218378_s_at	221.91	P
218379_at	681.51	P
218380_at	959.23	P
218381_s_at	1411.22	P
218382_s_at	519.7	P
218383_at	313.5	P
218384_at	1210.82	P
218385_at	318.33	P
218386_x_at	544.28	P
218387_s_at	476.31	P
218388_at	421.87	P
218389_s_at	391.08	P
218390_s_at	19.56	P
218391_at	1032.22	P
218392_x_at	302.87	P
218393_s_at	266.06	P
218394_at	160.96	P
218395_at	210.23	P
218396_at	190.72	P
218397_at	436.26	P
218398_at	282.23	P
218399_s_at	731.25	P
218400_at	170.44	P
218401_s_at	352.95	P
218402_s_at	93.91	P
218403_at	770.14	P
218404_at	78.46	P
218405_at	380.72	P
218406_x_at	39.35	A
218407_x_at	546.3	P
218408_at	483.55	P
218409_s_at	338.59	P
218410_s_at	57.26	A
218411_s_at	58.85	P
218412_s_at	337.26	P
218413_s_at	40.14	A
218414_s_at	230.98	P
218415_at	125.26	P
218416_s_at	46.5	A
218417_s_at	41.93	A
218418_s_at	505.41	P
218419_s_at	152.55	P
218420_s_at	123.54	P
218421_at	272.21	P
218422_s_at	762.48	P
218423_x_at	218.6	P
218424_s_at	77.46	P
218425_at	132.46	P
218426_s_at	218.8	P
218427_at	376.59	P
218428_s_at	250.59	P
218429_s_at	300.54	P
218430_s_at	99.06	P
218431_at	174.48	P
218432_at	165.31	P
218433_at	174.7	P
218434_s_at	317.67	P
218435_at	1130.6	P
218436_at	208.31	P
218437_s_at	287.85	P
218438_s_at	489.15	P
218439_s_at	498.03	P
218440_at	205.48	P
218441_s_at	135.05	P
218442_at	307.26	P
218443_s_at	387.46	P
218444_at	186.48	P
218445_at	255.14	P
218446_s_at	306.31	P
218447_at	2120.11	P
218448_at	539.68	P
218449_at	343.4	P
218450_at	529.07	P
218451_at	63.93	P
218452_at	158.09	P
218453_s_at	87.65	P
218454_at	13.83	A
218455_at	219.91	P
218456_at	244.83	P
218457_s_at	49.09	A
218458_at	146.96	P
218459_at	286.3	P
218460_at	672.67	P
218461_at	585.65	P
218462_at	932.76	P
218463_s_at	302.19	P
218464_s_at	251.44	P
218465_at	270.69	P
218466_at	118.22	P
218467_at	1510.89	P
218468_s_at	20.16	P
218469_at	31.53	P
218470_at	428.49	P
218471_s_at	169.75	P
218472_s_at	171.6	P
218473_s_at	664.99	P
218474_s_at	631.69	P
218475_at	135.37	A
218476_at	175.54	P
218477_at	1052.98	P
218478_s_at	534.05	P
218479_s_at	65.23	P
218480_at	287.7	P
218481_at	487.99	P
218482_at	1491.84	P
218483_s_at	362.81	P
218484_at	47.73	A
218485_s_at	152.19	P
218486_at	41.83	P
218487_at	191.36	P
218488_at	509.78	P
218489_s_at	111.74	P
218490_s_at	147.15	P
218491_s_at	284.57	P
218492_s_at	202.01	P
218493_at	1194.95	P
218494_s_at	666.58	P
218495_at	1132.84	P
218496_at	389	P
218497_s_at	450.64	P
218498_s_at	219.58	P
218499_at	11.67	P
218500_at	212.91	P
218501_at	31.66	A
218502_s_at	15.6	M
218503_at	157.52	P
218504_at	303.87	P
218505_at	295.69	P
218506_x_at	285.86	P
218507_at	156.96	P
218508_at	248.68	P
218509_at	123.08	P
218510_x_at	18.59	A
218511_s_at	249.11	P
218512_at	557.32	P
218513_at	59.93	P
218514_at	699.74	P
218515_at	515.2	P
218516_s_at	355.34	P
218517_at	223.2	P
218518_at	413.97	P
218519_at	309.91	P
218520_at	399.41	P
218521_s_at	147.28	P
218522_s_at	128.49	P
218523_at	27.58	A
218524_at	146.61	P
218525_s_at	212.23	P
218526_s_at	362.1	P
218527_at	414.47	P
218528_s_at	316.83	P
218529_at	497.87	P
218530_at	228.59	P
218531_at	140.15	P
218532_s_at	17.89	A
218533_s_at	498.96	P
218534_s_at	314.94	P
218535_s_at	406.79	P
218536_at	239.95	P
218537_at	200.38	P
218538_s_at	218.03	P
218539_at	454.69	P
218540_at	120.81	P
218541_s_at	11.09	A
218542_at	1032.09	P
218543_s_at	234.15	P
218544_s_at	292.51	P
218545_at	122.42	P
218546_at	56.45	P
218547_at	206.37	P
218548_x_at	232.14	P
218549_s_at	473.29	P
218550_s_at	125.78	P
218551_at	142.21	P
218552_at	208.3	P
218553_s_at	123.95	P
218554_s_at	28.18	P
218555_at	278.5	P
218556_at	779.09	P
218557_at	419.13	P
218558_s_at	696	P
218559_s_at	14.81	A
218560_s_at	69.69	P
218561_s_at	545.72	P
218562_s_at	105.88	P
218563_at	891.94	P
218564_at	559.62	P
218565_at	181.52	P
218566_s_at	562.02	P
218567_x_at	313.85	P
218568_at	155.29	P
218569_s_at	197.89	P
218570_at	283.68	P
218571_s_at	325.27	P
218572_at	136.87	P
218573_at	179.69	P
218574_s_at	177.74	P
218575_at	399.94	P
218576_s_at	535.33	P
218577_at	520.95	P
218578_at	306.79	P
218579_s_at	163.97	P
218580_x_at	1366.44	P
218581_at	244.79	P
218582_at	434.41	P
218583_s_at	200.41	P
218584_at	231.5	P
218585_s_at	919.55	P
218586_at	435.69	P
218587_s_at	227.96	P
218588_s_at	112.2	P
218589_at	46.5	P
218590_at	168.29	P
218591_s_at	26.12	P
218592_s_at	480.37	P
218593_at	362.04	P
218594_at	531.05	P
218595_s_at	605.69	P
218596_at	165.85	A
218597_s_at	1208.77	P
218598_at	197.68	P
218599_at	74.04	A
218600_at	50.89	P
218601_at	286.31	P
218602_s_at	158.54	P
218603_at	167.14	P
218604_at	382.38	P
218605_at	450.59	P
218606_at	986.88	P
218607_s_at	235.05	P
218608_at	86.91	P
218609_s_at	197.96	P
218610_s_at	31.72	P
218611_at	801.64	P
218612_s_at	189.73	P
218613_at	30.85	A
218614_at	91.82	P
218615_s_at	162.41	P
218616_at	338.39	P
218617_at	240.16	P
218618_s_at	930.14	P
218619_s_at	209.22	P
218620_s_at	119.29	P
218621_at	34.17	A
218622_at	849.14	P
218623_at	23.4	A
218624_s_at	245.94	P
218625_at	14.42	A
218626_at	250.24	P
218627_at	241.41	P
218628_at	386.63	P
218629_at	108.15	P
218630_at	87.74	P
218631_at	296.3	P
218632_at	128.39	P
218633_x_at	310.07	P
218634_at	176.01	P
218636_s_at	343.6	P
218637_at	43.68	P
218638_s_at	27.83	A
218639_s_at	96.57	P
218640_s_at	193.7	P
218641_at	219.48	P
218642_s_at	123.32	P
218643_s_at	224.21	P
218644_at	328.82	P
218645_at	157.68	P
218646_at	724.11	P
218647_s_at	112.85	P
218648_at	525.35	P
218649_x_at	321.43	P
218650_at	191.89	P
218651_s_at	237.71	P
218652_s_at	214.29	P
218653_at	255.3	P
218654_s_at	776.41	P
218655_s_at	197.5	P
218656_s_at	416.65	P
218657_at	47.94	A
218658_s_at	71.91	P
218659_at	438.53	P
218660_at	132.5	P
218661_at	167.05	P
218662_s_at	962.74	P
218663_at	927.73	P
218664_at	248.21	P
218665_at	84.44	P
218666_s_at	56.19	P
218667_at	372.14	P
218668_s_at	153.51	P
218669_at	309.45	P
218670_at	273.2	P
218671_s_at	874.58	P
218672_at	477.75	P
218673_s_at	185.27	P
218674_at	60.13	P
218675_at	76.58	A
218676_s_at	150.22	P
218677_at	27.15	A
218678_at	23.05	A
218679_s_at	738.87	P
218680_x_at	707.65	P
218681_s_at	452.09	P
218682_s_at	324.32	P
218683_at	163.6	P
218684_at	889.22	P
218685_s_at	112.54	P
218686_s_at	232.78	P
218687_s_at	34.62	A
218688_at	88.68	P
218689_at	81.37	P
218690_at	64.41	A
218691_s_at	121.85	P
218692_at	12.08	A
218693_at	69.36	P
218694_at	62.95	P
218695_at	598.78	P
218696_at	205.3	P
218697_at	197.53	P
218698_at	346.76	P
218699_at	295.9	P
218700_s_at	117.77	P
218701_at	227.67	P
218702_at	138.23	M
218703_at	47.73	P
218704_at	30.42	A
218705_s_at	235.05	P
218706_s_at	222.11	P
218707_at	99.23	M
218708_at	701.33	P
218709_s_at	448	P
218710_at	303.13	P
218711_s_at	14.39	A
218712_at	152.58	P
218713_at	190.05	P
218714_at	472.05	P
218715_at	830.2	P
218716_x_at	320.75	P
218717_s_at	1610.55	P
218718_at	899.43	P
218719_s_at	324.83	P
218720_x_at	345.84	P
218721_s_at	240.37	P
218722_s_at	417.53	P
218723_s_at	14.74	A
218724_s_at	154.65	P
218725_at	169.69	P
218726_at	816.52	P
218727_at	108.37	P
218728_s_at	734.87	P
218729_at	130.18	P
218730_s_at	10.34	A
218731_s_at	86.52	A
218732_at	817.05	P
218733_at	165.51	P
218734_at	269.05	P
218735_s_at	285.92	P
218736_s_at	40.47	P
218737_at	53.48	P
218738_s_at	688.5	P
218739_at	108.68	P
218740_s_at	934.56	P
218741_at	496.51	P
218742_at	181.99	P
218743_at	201.24	P
218744_s_at	97.54	P
218745_x_at	215.01	P
218746_at	62.82	P
218747_s_at	70.67	P
218748_s_at	371.32	P
218749_s_at	95.39	M
218750_at	170.83	P
218751_s_at	137.82	P
218752_at	99.41	P
218753_at	301.06	P
218754_at	394.57	P
218755_at	1633.5	P
218756_s_at	296.83	P
218757_s_at	441.21	P
218758_s_at	317.71	P
218759_at	160.69	P
218760_at	146.24	P
218761_at	404.86	P
218762_at	262.31	P
218763_at	210.51	P
218764_at	45.93	P
218765_at	114.93	A
218766_s_at	116.09	P
218767_at	260.83	P
218768_at	1118.18	P
218769_s_at	127.28	P
218770_s_at	231.87	P
218771_at	269.82	P
218772_x_at	124.9	P
218773_s_at	199.16	P
218774_at	348.55	P
218775_s_at	352.96	P
218776_s_at	46.18	P
218777_at	337.05	P
218778_x_at	64.17	A
218779_x_at	61.52	A
218780_at	123.02	A
218781_at	630.25	P
218782_s_at	1306.87	P
218783_at	121.54	P
218784_s_at	46.79	A
218785_s_at	76.85	P
218786_at	103.37	P
218787_x_at	262.39	P
218788_s_at	388.72	P
218789_s_at	44.92	P
218790_s_at	28.71	A
218791_s_at	106.12	P
218792_s_at	23.52	A
218793_s_at	292.78	P
218794_s_at	320.8	P
218795_at	124.55	P
218796_at	33.07	P
218797_s_at	377.6	P
218798_at	235.05	P
218799_at	289.69	P
218800_at	15.16	P
218801_at	180.35	P
218802_at	367.94	P
218803_at	272.21	P
218804_at	11.02	A
218805_at	42.81	A
218806_s_at	18.37	A
218807_at	22.54	P
218808_at	36.94	P
218809_at	586.18	P
218810_at	54.86	M
218811_at	131.1	P
218812_s_at	146.05	P
218813_s_at	308.78	P
218814_s_at	20.21	A
218815_s_at	131.43	P
218816_at	280.27	P
218817_at	321.82	P
218818_at	108.16	A
218819_at	324.53	P
218820_at	69.08	P
218821_at	134.93	A
218822_s_at	109.38	P
218823_s_at	363.33	P
218824_at	20.01	A
218825_at	157.97	P
218826_at	281.99	P
218827_s_at	172.51	P
218828_at	344.11	P
218829_s_at	138.87	P
218830_at	1517.79	P
218831_s_at	109.56	A
218832_x_at	39.06	A
218833_at	106.12	P
218834_s_at	186.1	P
218835_at	21.78	A
218836_at	374.01	P
218837_s_at	159.64	P
218838_s_at	261.96	P
218839_at	40.8	A
218840_s_at	107.61	P
218841_at	101.31	P
218842_at	294.05	P
218843_at	83.98	A
218844_at	274.19	P
218845_at	184.05	P
218846_at	228.68	P
218847_at	1029.25	P
218848_at	101.33	P
218849_s_at	214.41	P
218850_s_at	235.69	P
218851_s_at	36.17	P
218852_at	425.03	P
218853_s_at	434.41	P
218854_at	606.81	P
218855_at	133.31	P
218856_at	645.02	P
218857_s_at	390.87	P
218858_at	13.3	A
218859_s_at	664.68	P
218860_at	210.46	P
218861_at	211.1	P
218862_at	126.68	P
218863_s_at	35.39	A
218864_at	97.94	P
218865_at	45.39	A
218866_s_at	694.71	P
218867_s_at	141.26	P
218868_at	40.48	P
218869_at	84.14	P
218870_at	22.1	A
218871_x_at	119.94	P
218872_at	27.04	A
218873_at	130.5	P
218874_s_at	61.35	P
218875_s_at	731.56	P
218876_at	32.15	A
218877_s_at	364.03	P
218878_s_at	370.32	P
218879_s_at	88.5	P
218880_at	164.69	P
218881_s_at	126.44	P
218882_s_at	394.8	P
218883_s_at	1807.84	P
218884_s_at	149.21	P
218885_s_at	32.64	P
218886_at	237.69	P
218887_at	280.59	P
218888_s_at	2070.78	P
218889_at	754.05	P
218890_x_at	515.26	P
218891_at	133.85	P
218892_at	32.11	A
218893_at	410.14	P
218894_s_at	226.03	P
218895_at	148.59	P
218896_s_at	185.81	P
218897_at	240.42	P
218898_at	425.31	P
218899_s_at	12.84	A
218900_at	104.96	M
218901_at	34.71	P
218902_at	174.91	P
218903_s_at	279	P
218904_s_at	223.67	P
218905_at	406.23	P
218906_x_at	249.88	P
218907_s_at	76.75	M
218908_at	193.68	P
218909_at	162.12	P
218910_at	228.84	P
218911_at	141.49	P
218912_at	201.87	P
218913_s_at	90.12	A
218914_at	88.79	P
218915_at	577.08	P
218916_at	186.78	P
218917_s_at	761.88	P
218918_at	20.23	P
218919_at	183.33	P
218920_at	282.23	P
218921_at	89.04	P
218922_s_at	29.25	A
218923_at	38.95	P
218924_s_at	80.29	P
218925_s_at	11.24	A
218926_at	121.49	P
218927_s_at	234.79	P
218928_s_at	30.17	A
218929_at	221.34	P
218930_s_at	252.13	P
218931_at	31.17	A
218932_at	362.37	P
218933_at	90.12	P
218934_s_at	26.92	A
218935_at	83.18	P
218936_s_at	457.52	P
218937_at	132.57	P
218938_at	84.53	P
218939_at	78.57	P
218940_at	77.27	P
218941_at	292.43	P
218942_at	366.14	P
218943_s_at	97.88	P
218944_at	178.14	P
218945_at	240.39	P
218946_at	495.91	P
218947_s_at	267.54	P
218948_at	86.51	P
218949_s_at	264.87	P
218950_at	219.84	P
218951_s_at	253.75	P
218952_at	76.03	P
218953_s_at	209.78	P
218954_s_at	113.05	P
218955_at	230.29	P
218956_s_at	241.96	P
218957_s_at	295.41	P
218958_at	108.35	P
218959_at	44.09	P
218960_at	21.86	A
218961_s_at	183.41	P
218962_s_at	88.68	P
218963_s_at	57.18	P
218964_at	80.21	A
218965_s_at	55.26	A
218966_at	97.39	P
218967_s_at	88.46	P
218968_s_at	303.65	P
218969_at	264.6	P
218970_s_at	187.7	P
218971_s_at	63.03	M
218972_at	167.16	P
218973_at	225.13	P
218974_at	14.41	A
218975_at	56.69	A
218976_at	63.5	P
218977_s_at	256.65	P
218978_s_at	57.24	A
218979_at	616.23	P
218980_at	14.26	A
218981_at	46.99	P
218982_s_at	694.39	P
218983_at	87.45	P
218984_at	432.46	P
218985_at	170	P
218986_s_at	182.39	P
218987_at	245.8	P
218988_at	261.09	P
218989_x_at	459.04	P
218990_s_at	29.23	A
218991_at	286.32	P
218992_at	275.59	P
218993_at	269.82	P
218994_s_at	30.28	A
218995_s_at	52.77	A
218996_at	297.14	P
218997_at	417.76	P
218998_at	315.5	P
218999_at	26.32	A
219000_s_at	207.29	P
219001_s_at	210.42	P
219002_at	251.22	P
219003_s_at	45	P
219004_s_at	375.73	P
219005_at	62.25	A
219006_at	500.63	P
219007_at	777.08	P
219008_at	146.05	P
219009_at	35.4	P
219010_at	195.96	P
219011_at	82.37	A
219012_s_at	31.13	P
219013_at	292.78	P
219014_at	459.4	P
219015_s_at	253.41	P
219016_at	246.02	P
219017_at	185.59	P
219018_s_at	87.13	M
219019_at	230.94	P
219020_at	148.06	P
219021_at	187.05	P
219022_at	217.97	P
219023_at	53.94	P
219024_at	251.63	P
219025_at	43.96	A
219026_s_at	110.05	P
219027_s_at	190.75	P
219028_at	58.02	M
219029_at	164.46	P
219030_at	645.56	P
219031_s_at	598.78	P
219032_x_at	292.78	P
219033_at	52.32	P
219034_at	148.96	P
219035_s_at	836.98	P
219036_at	107.63	P
219037_at	415.38	P
219038_at	176.59	P
219039_at	162.41	P
219040_at	62.24	P
219041_s_at	409.27	P
219042_at	40.78	A
219043_s_at	293.52	P
219044_at	46.5	A
219045_at	254.52	P
219046_s_at	47.01	A
219047_s_at	124.87	P
219048_at	171.3	P
219049_at	25.44	M
219050_s_at	97.37	P
219051_x_at	414.69	P
219052_at	194.5	P
219053_s_at	271.21	P
219054_at	983.59	P
219055_at	183.83	P
219056_at	87.52	P
219057_at	154.78	P
219058_x_at	338.67	P
219059_s_at	20.42	A
219060_at	255.16	P
219061_s_at	307.8	P
219062_s_at	57.36	P
219063_at	186.46	P
219064_at	27.25	A
219065_s_at	596.18	P
219066_at	115.48	P
219067_s_at	446.72	P
219068_x_at	251.46	P
219069_at	216.14	P
219070_s_at	194.73	P
219071_x_at	409.96	P
219072_at	818.69	P
219073_s_at	81.56	P
219074_at	294.43	P
219075_at	82.24	A
219076_s_at	607.07	P
219077_s_at	48.51	P
219078_at	113.37	P
219079_at	148.63	P
219080_s_at	76.48	P
219081_at	517.76	P
219082_at	82.95	A
219083_at	578.51	P
219084_at	112.43	P
219085_s_at	35.59	A
219086_at	32.2	P
219087_at	13.5	A
219088_s_at	158.05	P
219089_s_at	114.67	P
219090_at	13.23	A
219091_s_at	17.57	P
219092_s_at	167.04	P
219093_at	14.06	A
219094_at	73.15	P
219095_at	67.13	A
219096_at	191.71	P
219097_x_at	455.5	P
219098_at	244.87	P
219099_at	559.41	P
219100_at	118.94	P
219101_x_at	50.02	A
219102_at	202.95	P
219103_at	77.54	P
219104_at	154.68	P
219105_x_at	841.53	P
219106_s_at	10.82	A
219107_at	43.14	A
219108_x_at	764.32	P
219109_at	187.19	P
219110_at	490.64	P
219111_s_at	180.63	P
219112_at	178.56	P
219113_x_at	63.63	A
219114_at	80.26	A
219115_s_at	12.01	A
219116_s_at	195.54	P
219117_s_at	223.31	P
219118_at	87.34	P
219119_at	824.96	P
219120_at	127.63	P
219121_s_at	16.25	A
219122_s_at	330.61	P
219123_at	197.5	P
219124_at	108.47	P
219125_s_at	221.96	P
219126_at	549.31	P
219127_at	14.59	A
